itemcode	date	close_val	change_val	open_val	high_val	low_val	itemname	country_name
HSI@HSI	20181106	26120.96	186.57	26062.24	26159.83	25826.69	항셍	홍콩
HSI@HSI	20181109	25601.92	-625.8	25925.09	25925.09	25475.32	항셍	홍콩
HSI@HSI	20181112	25633.18	31.26	25576.28	25765.96	25505.33	항셍	홍콩
HSI@HSI	20181115	26103.34	448.91	25862.18	26127.14	25611.72	항셍	홍콩
HSI@HSI	20181121	25971.47	131.13	25496.85	25998.28	25494.51	항셍	홍콩
HSI@HSI	20181127	26331.96	-44.22	26345.37	26417.84	26158.97	항셍	홍콩
HSI@HSI	20181130	26506.75	55.72	26506.09	26683.25	26396.62	항셍	홍콩
HSI@HSI	20181205	26819.68	-440.76	26745.69	26914.87	26745.69	항셍	홍콩
HSI@HSI	20181211	25771.67	19.29	25623.40	25861.73	25623.40	항셍	홍콩
HSI@HSI	20181214	26094.79	-429.56	26219.00	26219.00	26061.47	항셍	홍콩
HSI@HSI	20181217	26087.98	-6.81	26178.04	26186.30	26002.30	항셍	홍콩
HSI@HSI	20181220	25623.53	-241.86	25723.53	25859.82	25416.88	항셍	홍콩
NAS@IXIC	20150107	4650.47	57.73	4626.84	4652.72	4613.91	나스닥 종합	미국
NAS@IXIC	20150113	4661.50	-3.21	4708.80	4751.34	4624.28	나스닥 종합	미국
NAS@IXIC	20150116	4634.38	63.56	4565.29	4635.71	4563.11	나스닥 종합	미국
NAS@IXIC	20150122	4750.40	82.98	4691.29	4752.60	4644.57	나스닥 종합	미국
NAS@IXIC	20150128	4637.99	-43.5	4740.78	4740.78	4637.88	나스닥 종합	미국
NAS@IXIC	20150203	4727.74	51.05	4692.01	4727.74	4670.95	나스닥 종합	미국
NAS@IXIC	20150206	4744.40	-20.7	4768.30	4787.17	4731.22	나스닥 종합	미국
NAS@IXIC	20150209	4726.01	-18.39	4726.97	4749.38	4719.61	나스닥 종합	미국
NAS@IXIC	20150212	4857.61	56.43	4828.03	4857.61	4823.58	나스닥 종합	미국
NAS@IXIC	20150218	4906.36	7.1	4890.71	4907.51	4885.61	나스닥 종합	미국
NAS@IXIC	20150224	4968.12	7.15	4955.84	4971.18	4945.14	나스닥 종합	미국
NAS@IXIC	20150227	4963.53	-24.36	4984.68	4989.25	4961.54	나스닥 종합	미국
NAS@IXIC	20150302	5008.10	44.57	4972.86	5008.52	4972.01	나스닥 종합	미국
NAS@IXIC	20150305	4982.81	15.67	4979.23	4993.52	4963.11	나스닥 종합	미국
NAS@IXIC	20150311	4849.94	-9.85	4866.76	4876.09	4847.46	나스닥 종합	미국
NAS@IXIC	20150317	4937.43	7.92	4912.83	4944.91	4907.02	나스닥 종합	미국
NAS@IXIC	20150320	5026.42	34.04	5033.22	5042.14	5020.07	나스닥 종합	미국
NAS@IXIC	20150323	5010.97	-15.45	5019.46	5031.39	5013.20	나스닥 종합	미국
NAS@IXIC	20150326	4863.36	-13.16	4835.20	4889.21	4825.93	나스닥 종합	미국
NAS@IXIC	20150401	4880.23	-20.66	4894.36	4899.38	4844.39	나스닥 종합	미국
NAS@IXIC	20150407	4910.23	-7.08	4917.88	4948.88	4910.90	나스닥 종합	미국
NAS@IXIC	20150410	4995.98	21.41	4978.50	4996.09	4970.02	나스닥 종합	미국
NAS@IXIC	20150413	4988.25	-7.73	5001.95	5024.25	4985.96	나스닥 종합	미국
NAS@IXIC	20150416	5007.79	-3.23	4999.35	5016.00	4996.03	나스닥 종합	미국
NAS@IXIC	20150422	5035.17	21.07	5027.01	5040.65	4992.62	나스닥 종합	미국
NAS@IXIC	20150428	5055.42	-4.82	5062.76	5075.30	5006.38	나스닥 종합	미국
NAS@IXIC	20150506	4919.64	-19.68	4957.17	4965.10	4888.17	나스닥 종합	미국
NAS@IXIC	20150512	4976.19	-17.38	4965.29	4995.50	4931.60	나스닥 종합	미국
NAS@IXIC	20150515	5048.29	-2.5	5059.01	5062.65	5034.84	나스닥 종합	미국
NAS@IXIC	20150518	5078.44	30.15	5039.56	5084.50	5037.54	나스닥 종합	미국
NAS@IXIC	20150521	5090.79	19.05	5065.94	5098.21	5062.51	나스닥 종합	미국
NAS@IXIC	20150527	5106.59	73.84	5048.37	5111.54	5039.59	나스닥 종합	미국
NAS@IXIC	20150602	5076.52	-6.41	5063.69	5100.02	5047.35	나스닥 종합	미국
NAS@IXIC	20150605	5068.46	9.33	5056.95	5074.98	5025.52	나스닥 종합	미국
NAS@IXIC	20150608	5021.63	-46.83	5067.52	5069.00	5014.06	나스닥 종합	미국
NAS@IXIC	20150611	5082.51	5.82	5088.32	5101.39	5075.05	나스닥 종합	미국
NAS@IXIC	20150617	5064.88	9.33	5067.48	5080.11	5042.25	나스닥 종합	미국
NAS@IXIC	20150623	5160.10	6.12	5161.98	5163.42	5139.33	나스닥 종합	미국
NAS@IXIC	20150626	5080.51	-31.69	5112.89	5121.47	5060.82	나스닥 종합	미국
NAS@IXIC	20150629	4958.47	-122.04	5021.24	5051.01	4956.35	나스닥 종합	미국
NAS@IXIC	20150701	5013.12	26.26	5028.50	5038.55	4994.47	나스닥 종합	미국
NAS@IXIC	20150707	4997.46	5.52	4994.35	5002.00	4902.21	나스닥 종합	미국
NAS@IXIC	20150710	4997.70	75.3	4982.08	5008.05	4966.51	나스닥 종합	미국
NAS@IXIC	20150713	5071.51	73.82	5036.68	5074.81	5036.68	나스닥 종합	미국
NAS@IXIC	20150716	5163.18	64.24	5137.76	5163.18	5128.56	나스닥 종합	미국
NAS@IXIC	20150722	5171.77	-36.35	5146.62	5184.74	5146.61	나스닥 종합	미국
NAS@IXIC	20150728	5089.21	49.43	5063.57	5097.69	5025.61	나스닥 종합	미국
NAS@IXIC	20150731	5128.28	-0.5	5147.23	5155.02	5122.37	나스닥 종합	미국
NAS@IXIC	20150803	5115.38	-12.9	5134.29	5143.08	5082.32	나스닥 종합	미국
NAS@IXIC	20150806	5056.44	-83.51	5146.46	5149.93	5035.41	나스닥 종합	미국
NAS@IXIC	20150812	5044.39	7.6	4992.97	5055.32	4945.79	나스닥 종합	미국
NAS@IXIC	20150818	5059.35	-32.35	5082.11	5085.14	5054.97	나스닥 종합	미국
NAS@IXIC	20150821	4706.04	-171.45	4801.40	4856.75	4706.04	나스닥 종합	미국
NAS@IXIC	20150824	4526.25	-179.79	4328.39	4694.90	4293.20	나스닥 종합	미국
NAS@IXIC	20150827	4812.71	115.17	4761.47	4818.63	4721.79	나스닥 종합	미국
NAS@IXIC	20150902	4749.98	113.87	4703.13	4749.98	4659.41	나스닥 종합	미국
NAS@IXIC	20150908	4811.93	128.01	4769.25	4815.04	4754.89	나스닥 종합	미국
NAS@IXIC	20150911	4822.34	26.09	4771.21	4822.34	4763.15	나스닥 종합	미국
NAS@IXIC	20150914	4805.76	-16.58	4830.96	4831.79	4791.08	나스닥 종합	미국
NAS@IXIC	20150917	4893.95	4.71	4883.56	4960.87	4880.50	나스닥 종합	미국
NAS@IXIC	20150923	4752.74	-3.98	4765.01	4780.64	4735.13	나스닥 종합	미국
NAS@IXIC	20150929	4517.32	-26.65	4552.11	4596.06	4487.06	나스닥 종합	미국
NAS@IXIC	20151001	4627.08	6.92	4623.77	4628.18	4559.21	나스닥 종합	미국
NAS@IXIC	20151007	4791.15	42.79	4777.63	4791.15	4728.71	나스닥 종합	미국
NAS@IXIC	20151013	4796.61	-42.03	4810.87	4858.28	4793.92	나스닥 종합	미국
NAS@IXIC	20151016	4886.69	16.59	4872.31	4886.77	4851.29	나스닥 종합	미국
NAS@IXIC	20151019	4905.47	18.78	4874.30	4915.49	4865.83	나스닥 종합	미국
NAS@IXIC	20151022	4920.05	79.93	4876.88	4926.99	4861.80	나스닥 종합	미국
NAS@IXIC	20151028	5095.69	65.55	5039.60	5095.69	5019.60	나스닥 종합	미국
NAS@IXIC	20151103	5145.13	17.98	5114.27	5163.47	5109.68	나스닥 종합	미국
NAS@IXIC	20151106	5147.12	19.38	5124.30	5147.12	5092.87	나스닥 종합	미국
NAS@IXIC	20151109	5095.30	-51.82	5126.45	5133.44	5066.10	나스닥 종합	미국
NAS@IXIC	20151112	5005.08	-61.94	5045.06	5062.43	5004.55	나스닥 종합	미국
NAS@IXIC	20151118	5075.20	89.19	5003.44	5078.80	5001.67	나스닥 종합	미국
NAS@IXIC	20151124	5102.81	0.33	5071.61	5110.75	5050.14	나스닥 종합	미국
NAS@IXIC	20151127	5127.53	11.38	5123.11	5134.35	5108.51	나스닥 종합	미국
NAS@IXIC	20151130	5108.67	-18.86	5139.87	5141.36	5098.70	나스닥 종합	미국
NAS@IXIC	20151202	5123.22	-33.08	5158.79	5176.77	5117.15	나스닥 종합	미국
NAS@IXIC	20151208	5098.24	-3.57	5051.27	5111.73	5045.73	나스닥 종합	미국
NAS@IXIC	20151211	4933.47	-111.71	4979.77	4996.19	4928.67	나스닥 종합	미국
NAS@IXIC	20151214	4952.23	18.76	4906.49	4952.87	4871.59	나스닥 종합	미국
NAS@IXIC	20151217	5002.55	-68.58	5087.17	5088.58	5002.55	나스닥 종합	미국
NAS@IXIC	20151223	5045.93	44.82	5025.55	5046.09	5020.44	나스닥 종합	미국
NAS@IXIC	20151229	5107.94	66.95	5066.52	5116.99	5065.89	나스닥 종합	미국
NAS@IXIC	20160106	4835.77	-55.67	4813.76	4866.04	4804.69	나스닥 종합	미국
NAS@IXIC	20160112	4685.92	47.93	4681.54	4714.80	4618.03	나스닥 종합	미국
NAS@IXIC	20160115	4488.42	-126.59	4464.37	4520.45	4419.41	나스닥 종합	미국
NAS@IXIC	20160121	4472.06	0.37	4480.70	4537.15	4432.02	나스닥 종합	미국
NAS@IXIC	20160127	4468.17	-99.51	4548.87	4568.85	4450.83	나스닥 종합	미국
NAS@IXIC	20160202	4516.95	-103.42	4588.69	4589.90	4503.12	나스닥 종합	미국
NAS@IXIC	20160205	4363.14	-146.42	4491.48	4493.19	4350.38	나스닥 종합	미국
NAS@IXIC	20160208	4283.75	-79.39	4288.02	4301.53	4212.81	나스닥 종합	미국
NAS@IXIC	20160211	4266.84	-16.76	4218.81	4293.22	4209.76	나스닥 종합	미국
NAS@IXIC	20160217	4534.07	98.11	4471.66	4540.78	4463.51	나스닥 종합	미국
NAS@IXIC	20160223	4503.58	-67.02	4550.04	4558.06	4500.94	나스닥 종합	미국
NAS@IXIC	20160226	4590.47	8.27	4615.14	4618.85	4580.78	나스닥 종합	미국
NAS@IXIC	20160229	4557.95	-32.52	4585.30	4619.90	4557.46	나스닥 종합	미국
NAS@IXIC	20160301	4689.60	131.65	4596.01	4689.60	4581.75	나스닥 종합	미국
NAS@IXIC	20160304	4717.02	9.6	4715.77	4746.65	4687.94	나스닥 종합	미국
NAS@IXIC	20160307	4708.25	-8.77	4690.88	4731.19	4674.82	나스닥 종합	미국
NAS@IXIC	20160310	4662.16	-12.22	4691.20	4716.14	4607.99	나스닥 종합	미국
NAS@IXIC	20160316	4763.97	35.3	4717.88	4774.79	4716.45	나스닥 종합	미국
NAS@IXIC	20160322	4821.66	12.79	4783.60	4835.60	4781.71	나스닥 종합	미국
NAS@IXIC	20160328	4766.79	-6.72	4785.25	4787.38	4760.01	나스닥 종합	미국
NAS@IXIC	20160331	4869.85	0.55	4869.57	4891.30	4864.41	나스닥 종합	미국
NAS@IXIC	20160406	4920.72	76.78	4849.58	4921.51	4849.28	나스닥 종합	미국
NAS@IXIC	20160412	4872.09	38.69	4838.82	4879.60	4808.91	나스닥 종합	미국
NAS@IXIC	20160415	4938.22	-7.67	4938.83	4950.43	4925.46	나스닥 종합	미국
NAS@IXIC	20160418	4960.02	21.8	4919.36	4960.79	4915.63	나스닥 종합	미국
NAS@IXIC	20160421	4945.89	-2.24	4949.12	4966.61	4932.64	나스닥 종합	미국
NAS@IXIC	20160427	4863.14	-25.14	4855.38	4872.91	4826.38	나스닥 종합	미국
NAS@IXIC	20160502	4817.59	42.24	4786.55	4821.57	4768.28	나스닥 종합	미국
NAS@IXIC	20160505	4717.09	-8.55	4742.42	4744.55	4709.75	나스닥 종합	미국
NAS@IXIC	20160511	4760.69	-49.19	4799.30	4812.19	4760.36	나스닥 종합	미국
NAS@IXIC	20160517	4715.73	-59.73	4768.85	4776.15	4703.39	나스닥 종합	미국
NAS@IXIC	20160520	4769.56	57.03	4729.44	4781.70	4729.00	나스닥 종합	미국
NAS@IXIC	20160523	4765.78	-3.78	4771.57	4792.64	4763.91	나스닥 종합	미국
NAS@IXIC	20160526	4901.77	6.88	4897.78	4909.38	4887.27	나스닥 종합	미국
NAS@IXIC	20160601	4952.25	4.2	4928.97	4958.98	4923.20	나스닥 종합	미국
NAS@IXIC	20160607	4961.75	-6.96	4972.14	4979.38	4960.28	나스닥 종합	미국
NAS@IXIC	20160610	4894.55	-64.07	4915.15	4917.92	4880.61	나스닥 종합	미국
NAS@IXIC	20160613	4848.44	-46.11	4868.51	4894.85	4844.94	나스닥 종합	미국
NAS@IXIC	20160616	4844.92	9.98	4809.69	4847.86	4778.78	나스닥 종합	미국
NAS@IXIC	20160622	4833.32	-10.44	4846.68	4875.93	4830.00	나스닥 종합	미국
NAS@IXIC	20160628	4691.87	97.42	4643.93	4692.98	4643.93	나스닥 종합	미국
NAS@IXIC	20160706	4859.16	36.26	4799.32	4861.05	4786.01	나스닥 종합	미국
NAS@IXIC	20160712	5022.82	34.18	5017.99	5032.10	5009.68	나스닥 종합	미국
NAS@IXIC	20160715	5029.59	-4.47	5041.19	5044.81	5018.52	나스닥 종합	미국
NAS@IXIC	20160718	5055.78	26.2	5034.99	5063.53	5030.13	나스닥 종합	미국
NAS@IXIC	20160721	5073.90	-16.03	5093.97	5102.78	5061.11	나스닥 종합	미국
NAS@IXIC	20160727	5139.81	29.76	5143.84	5151.06	5120.66	나스닥 종합	미국
NAS@IXIC	20160802	5137.73	-46.46	5177.53	5181.02	5109.80	나스닥 종합	미국
NAS@IXIC	20160805	5221.12	54.87	5190.71	5227.23	5186.25	나스닥 종합	미국
NAS@IXIC	20160808	5213.14	-7.98	5223.54	5228.40	5202.18	나스닥 종합	미국
NAS@IXIC	20160811	5228.40	23.81	5222.15	5235.29	5211.25	나스닥 종합	미국
NAS@IXIC	20160817	5228.66	1.55	5228.44	5230.08	5197.23	나스닥 종합	미국
NAS@IXIC	20160823	5260.08	15.48	5265.78	5275.74	5257.90	나스닥 종합	미국
NAS@IXIC	20160826	5218.92	6.71	5219.05	5253.39	5191.86	나스닥 종합	미국
NAS@IXIC	20160829	5232.33	13.41	5223.80	5245.12	5222.34	나스닥 종합	미국
NAS@IXIC	20160901	5227.21	13.99	5218.28	5229.94	5189.36	나스닥 종합	미국
NAS@IXIC	20160907	5283.93	8.02	5274.23	5287.61	5261.92	나스닥 종합	미국
NAS@IXIC	20160913	5155.26	-56.63	5181.14	5195.03	5131.27	나스닥 종합	미국
NAS@IXIC	20160916	5244.57	-5.12	5238.71	5248.60	5218.97	나스닥 종합	미국
NAS@IXIC	20160919	5235.03	-9.54	5263.55	5281.07	5222.91	나스닥 종합	미국
NAS@IXIC	20160922	5339.52	44.34	5323.26	5342.88	5320.93	나스닥 종합	미국
NAS@IXIC	20160928	5318.55	12.84	5312.73	5318.55	5284.84	나스닥 종합	미국
NAS@IXIC	20161003	5300.88	-11.12	5300.29	5308.60	5281.95	나스닥 종합	미국
NAS@IXIC	20161006	5306.85	-9.17	5306.59	5315.73	5281.47	나스닥 종합	미국
NAS@IXIC	20161012	5239.02	-7.77	5247.91	5257.18	5228.77	나스닥 종합	미국
NAS@IXIC	20161018	5243.84	44.01	5255.32	5264.27	5239.44	나스닥 종합	미국
NAS@IXIC	20161021	5257.40	15.57	5238.66	5259.13	5225.76	나스닥 종합	미국
NAS@IXIC	20161024	5309.83	52.43	5290.31	5311.50	5289.23	나스닥 종합	미국
NAS@IXIC	20161027	5215.97	-34.29	5272.19	5274.12	5211.75	나스닥 종합	미국
NAS@IXIC	20161102	5105.57	-48.01	5147.28	5156.70	5097.56	나스닥 종합	미국
NAS@IXIC	20161108	5193.49	27.32	5155.00	5214.17	5145.30	나스닥 종합	미국
NAS@IXIC	20161111	5237.11	28.32	5191.82	5241.08	5179.64	나스닥 종합	미국
NAS@IXIC	20161114	5218.40	-18.72	5246.33	5247.17	5192.05	나스닥 종합	미국
NAS@IXIC	20161117	5333.97	39.39	5295.07	5334.05	5288.16	나스닥 종합	미국
NAS@IXIC	20161123	5380.68	-5.67	5366.55	5380.68	5350.68	나스닥 종합	미국
NAS@IXIC	20161129	5379.92	11.11	5370.98	5403.86	5360.56	나스닥 종합	미국
NAS@IXIC	20161201	5251.11	-72.57	5323.88	5326.34	5238.21	나스닥 종합	미국
NAS@IXIC	20161207	5393.76	60.76	5322.67	5397.93	5307.31	나스닥 종합	미국
NAS@IXIC	20161213	5463.83	51.29	5433.57	5486.75	5430.72	나스닥 종합	미국
NAS@IXIC	20161216	5437.16	-19.69	5467.82	5474.58	5426.01	나스닥 종합	미국
NAS@IXIC	20161219	5457.44	20.28	5441.20	5483.42	5436.54	나스닥 종합	미국
NAS@IXIC	20161222	5447.42	-24.01	5472.01	5472.01	5432.77	나스닥 종합	미국
NAS@IXIC	20161228	5438.56	-48.89	5497.44	5498.91	5434.70	나스닥 종합	미국
NAS@IXIC	20170105	5487.94	10.93	5474.39	5495.85	5464.36	나스닥 종합	미국
NAS@IXIC	20170111	5563.65	11.83	5550.72	5564.08	5524.03	나스닥 종합	미국
NAS@IXIC	20170117	5538.73	-35.39	5555.16	5557.05	5527.22	나스닥 종합	미국
NAS@IXIC	20170120	5555.33	15.25	5556.87	5574.35	5542.23	나스닥 종합	미국
NAS@IXIC	20170123	5552.94	-2.39	5546.64	5564.14	5522.69	나스닥 종합	미국
NAS@IXIC	20170126	5655.18	-1.16	5666.28	5669.61	5647.65	나스닥 종합	미국
NAS@IXIC	20170201	5642.65	27.87	5654.51	5662.11	5621.03	나스닥 종합	미국
NAS@IXIC	20170207	5674.22	10.67	5674.86	5689.60	5664.82	나스닥 종합	미국
NAS@IXIC	20170210	5734.13	18.95	5726.18	5743.43	5717.42	나스닥 종합	미국
NAS@IXIC	20170213	5763.96	29.83	5753.19	5770.99	5751.92	나스닥 종합	미국
NAS@IXIC	20170216	5814.90	-4.54	5823.01	5835.15	5796.71	나스닥 종합	미국
NAS@IXIC	20170222	5860.63	-5.32	5857.56	5864.42	5848.28	나스닥 종합	미국
NAS@IXIC	20170228	5825.44	-36.46	5852.79	5855.07	5817.22	나스닥 종합	미국
NAS@IXIC	20170303	5870.75	9.53	5854.27	5870.75	5841.47	나스닥 종합	미국
NAS@IXIC	20170306	5849.18	-21.58	5846.42	5857.74	5827.46	나스닥 종합	미국
NAS@IXIC	20170309	5838.81	1.26	5834.67	5852.54	5812.08	나스닥 종합	미국
NAS@IXIC	20170315	5900.05	43.23	5869.97	5911.20	5858.16	나스닥 종합	미국
NAS@IXIC	20170321	5793.83	-107.7	5923.43	5928.06	5790.73	나스닥 종합	미국
NAS@IXIC	20170324	5828.74	11.05	5839.33	5858.95	5807.83	나스닥 종합	미국
NAS@IXIC	20170327	5840.37	11.64	5776.33	5849.20	5769.39	나스닥 종합	미국
NAS@IXIC	20170330	5914.34	16.8	5896.15	5916.78	5894.00	나스닥 종합	미국
NAS@IXIC	20170405	5864.48	-34.13	5911.92	5936.39	5856.26	나스닥 종합	미국
NAS@IXIC	20170411	5866.77	-14.15	5871.16	5878.94	5819.29	나스닥 종합	미국
NAS@IXIC	20170417	5856.79	51.64	5821.55	5856.79	5818.20	나스닥 종합	미국
NAS@IXIC	20170420	5916.78	53.74	5887.87	5926.23	5880.20	나스닥 종합	미국
NAS@IXIC	20170426	6025.23	-0.27	6028.12	6040.89	6021.72	나스닥 종합	미국
NAS@IXIC	20170501	6091.60	44.0	6067.56	6100.73	6061.35	나스닥 종합	미국
NAS@IXIC	20170504	6075.34	2.79	6075.06	6080.82	6054.33	나스닥 종합	미국
NAS@IXIC	20170510	6129.14	8.56	6121.64	6131.64	6103.87	나스닥 종합	미국
NAS@IXIC	20170516	6169.87	20.2	6160.52	6170.16	6139.10	나스닥 종합	미국
NAS@IXIC	20170519	6083.70	28.57	6070.23	6106.55	6070.23	나스닥 종합	미국
NAS@IXIC	20170522	6133.62	49.91	6098.25	6135.92	6097.24	나스닥 종합	미국
NAS@IXIC	20170525	6205.26	42.23	6183.02	6217.34	6174.52	나스닥 종합	미국
NAS@IXIC	20170531	6198.52	-4.67	6221.63	6221.99	6164.07	나스닥 종합	미국
NAS@IXIC	20170606	6275.06	-20.63	6281.88	6304.21	6269.87	나스닥 종합	미국
NAS@IXIC	20170609	6207.92	-113.85	6330.25	6341.70	6137.68	나스닥 종합	미국
NAS@IXIC	20170612	6175.47	-32.45	6153.56	6183.81	6110.67	나스닥 종합	미국
NAS@IXIC	20170615	6165.50	-29.39	6127.05	6170.15	6107.85	나스닥 종합	미국
NAS@IXIC	20170621	6233.95	45.92	6202.75	6236.66	6200.86	나스닥 종합	미국
NAS@IXIC	20170627	6146.62	-100.53	6227.90	6234.32	6146.62	나스닥 종합	미국
NAS@IXIC	20170630	6140.42	-3.93	6166.84	6170.63	6129.04	나스닥 종합	미국
NAS@IXIC	20170705	6150.86	40.8	6122.06	6163.62	6100.42	나스닥 종합	미국
NAS@IXIC	20170711	6193.30	16.91	6171.25	6200.58	6149.87	나스닥 종합	미국
NAS@IXIC	20170714	6312.47	38.03	6289.08	6321.76	6278.70	나스닥 종합	미국
NAS@IXIC	20170717	6314.43	1.97	6320.35	6330.97	6307.34	나스닥 종합	미국
NAS@IXIC	20170720	6390.00	4.96	6396.46	6398.26	6365.68	나스닥 종합	미국
NAS@IXIC	20170726	6422.75	10.57	6425.93	6432.38	6416.30	나스닥 종합	미국
NAS@IXIC	20170801	6362.94	14.82	6372.16	6375.75	6345.75	나스닥 종합	미국
NAS@IXIC	20170804	6351.56	11.22	6350.79	6361.49	6329.73	나스닥 종합	미국
NAS@IXIC	20170807	6383.77	32.21	6361.06	6386.03	6356.23	나스닥 종합	미국
NAS@IXIC	20170810	6216.87	-135.46	6312.65	6318.28	6214.41	나스닥 종합	미국
NAS@IXIC	20170816	6345.11	12.1	6348.11	6374.56	6330.27	나스닥 종합	미국
NAS@IXIC	20170822	6297.48	84.35	6241.21	6302.84	6241.21	나스닥 종합	미국
NAS@IXIC	20170825	6265.64	-5.68	6293.81	6308.72	6257.10	나스닥 종합	미국
NAS@IXIC	20170828	6283.02	17.37	6286.01	6292.26	6267.85	나스닥 종합	미국
NAS@IXIC	20170831	6428.66	60.35	6385.80	6435.27	6383.58	나스닥 종합	미국
NAS@IXIC	20170906	6393.31	17.74	6394.35	6407.40	6356.20	나스닥 종합	미국
NAS@IXIC	20170912	6454.28	22.02	6448.81	6455.03	6429.54	나스닥 종합	미국
NAS@IXIC	20170915	6448.47	19.38	6426.16	6464.27	6419.65	나스닥 종합	미국
NAS@IXIC	20170918	6454.64	6.17	6460.10	6477.77	6438.41	나스닥 종합	미국
NAS@IXIC	20170921	6422.69	-33.35	6448.57	6448.57	6405.30	나스닥 종합	미국
NAS@IXIC	20170927	6453.26	73.1	6414.37	6472.65	6405.36	나스닥 종합	미국
NAS@IXIC	20171002	6516.72	20.76	6506.08	6527.22	6484.14	나스닥 종합	미국
NAS@IXIC	20171005	6585.36	50.73	6552.87	6587.21	6547.65	나스닥 종합	미국
NAS@IXIC	20171011	6603.55	16.3	6586.73	6604.21	6577.99	나스닥 종합	미국
NAS@IXIC	20171017	6623.66	-0.35	6621.42	6628.60	6613.21	나스닥 종합	미국
NAS@IXIC	20171020	6629.05	23.99	6633.37	6640.03	6622.92	나스닥 종합	미국
NAS@IXIC	20171023	6586.83	-42.23	6641.57	6641.57	6581.15	나스닥 종합	미국
NAS@IXIC	20171026	6556.77	-7.12	6567.59	6582.76	6550.03	나스닥 종합	미국
NAS@IXIC	20171101	6716.53	-11.14	6758.64	6759.66	6691.48	나스닥 종합	미국
NAS@IXIC	20171107	6767.78	-18.65	6785.44	6795.52	6750.35	나스닥 종합	미국
NAS@IXIC	20171110	6750.94	0.89	6736.39	6757.35	6727.35	나스닥 종합	미국
NAS@IXIC	20171113	6757.60	6.66	6727.39	6766.30	6723.43	나스닥 종합	미국
NAS@IXIC	20171116	6793.29	87.08	6742.34	6806.68	6742.34	나스닥 종합	미국
NAS@IXIC	20171122	6867.36	4.88	6869.53	6874.52	6859.28	나스닥 종합	미국
NAS@IXIC	20171128	6912.36	33.84	6893.72	6914.19	6866.21	나스닥 종합	미국
NAS@IXIC	20171206	6776.38	14.17	6742.07	6787.42	6734.13	나스닥 종합	미국
NAS@IXIC	20171212	6862.32	-12.76	6872.71	6884.80	6856.30	나스닥 종합	미국
NAS@IXIC	20171215	6936.58	80.06	6871.55	6945.82	6871.46	나스닥 종합	미국
NAS@IXIC	20171218	6994.76	58.18	6980.40	7003.89	6975.54	나스닥 종합	미국
NAS@IXIC	20171221	6965.36	4.4	6972.88	6992.63	6961.21	나스닥 종합	미국
NAS@IXIC	20171227	6939.34	3.09	6941.45	6955.38	6931.34	나스닥 종합	미국
NAS@IXIC	20180104	7077.91	12.38	7089.50	7098.05	7072.38	나스닥 종합	미국
NAS@IXIC	20180110	7153.57	-10.01	7129.83	7154.24	7111.52	나스닥 종합	미국
NAS@IXIC	20180116	7223.69	-37.38	7307.19	7330.33	7205.93	나스닥 종합	미국
NAS@IXIC	20180119	7336.38	40.33	7312.00	7336.38	7297.29	나스닥 종합	미국
NAS@IXIC	20180122	7408.03	71.65	7338.04	7408.03	7332.81	나스닥 종합	미국
NAS@IXIC	20180125	7411.16	-3.89	7457.94	7458.53	7388.58	나스닥 종합	미국
NAS@IXIC	20180131	7411.48	9.0	7443.25	7453.99	7381.13	나스닥 종합	미국
NAS@IXIC	20180206	7115.88	148.36	6837.56	7126.55	6824.82	나스닥 종합	미국
NAS@IXIC	20180209	6874.49	97.33	6863.34	6917.01	6630.67	나스닥 종합	미국
NAS@IXIC	20180212	6981.96	107.47	6936.68	7023.62	6879.69	나스닥 종합	미국
NAS@IXIC	20180215	7256.43	112.81	7200.75	7256.93	7130.39	나스닥 종합	미국
NAS@IXIC	20180221	7218.23	-16.08	7258.48	7338.64	7218.11	나스닥 종합	미국
NAS@IXIC	20180227	7330.35	-91.11	7416.17	7438.09	7330.35	나스닥 종합	미국
NAS@IXIC	20180302	7257.87	77.31	7099.54	7267.19	7084.83	나스닥 종합	미국
NAS@IXIC	20180305	7330.70	72.84	7222.89	7350.07	7205.31	나스닥 종합	미국
NAS@IXIC	20180308	7427.95	31.3	7422.77	7435.01	7391.50	나스닥 종합	미국
NAS@IXIC	20180314	7496.81	-14.2	7539.78	7544.89	7473.90	나스닥 종합	미국
NAS@IXIC	20180320	7364.30	20.06	7353.25	7380.74	7331.24	나스닥 종합	미국
NAS@IXIC	20180323	6992.67	-174.01	7170.68	7194.31	6992.67	나스닥 종합	미국
NAS@IXIC	20180326	7220.54	227.88	7125.20	7225.84	7022.34	나스닥 종합	미국
NAS@IXIC	20180329	7063.45	114.22	6984.66	7120.46	6935.78	나스닥 종합	미국
NAS@IXIC	20180404	7042.11	100.83	6811.77	7059.29	6811.77	나스닥 종합	미국
NAS@IXIC	20180410	7094.30	143.96	7060.99	7117.98	7014.88	나스닥 종합	미국
NAS@IXIC	20180413	7106.65	-33.6	7179.62	7183.62	7078.14	나스닥 종합	미국
NAS@IXIC	20180416	7156.29	49.63	7153.87	7178.51	7115.85	나스닥 종합	미국
NAS@IXIC	20180419	7238.06	-57.18	7258.62	7277.45	7215.18	나스닥 종합	미국
NAS@IXIC	20180425	7003.74	-3.61	7009.99	7030.74	6926.98	나스닥 종합	미국
NAS@IXIC	20180503	7088.15	-12.75	7065.03	7112.59	6991.14	나스닥 종합	미국
